ID,Age,Gender,Age Group,Category,PC Group,Ascent,Descent,Finish,PC,Year_Overall_Place,Year_Gender_Place,Year_Age_Place,Year_Category_Place,Year_Overall%,Year_Gender%,Year_Age%,Year_Category%,Year,OverallPlace_CS_AT,GenderPlace_CS_AT,AgePlace_CS_AT,CategoryPlace_CS_AT,Overall%_CS_AT,Gender%_CS_AT,Age%_CS_AT,Category%_CS_AT
7988,31,F,30-39,F30-39,0.575,85,62.49,147.49,0.576310258322598,74,30,28,11,0.108433734939759,0.166666666666667,0.0967741935483871,0.153846153846154,2018,541,229,178,82,0.0574912891986063,0.0912698412698413,0.0531914893617021,0.0888888888888889
5613,31,F,30-39,F30-39,0.575,82.3,59.6833333333334,141.983333333333,0.579645498297922,71,28,26,13,0.10126582278481,0.176470588235294,0.037037037037037,0.0714285714285714,2012,528,219,175,79,0.0801393728222996,0.130952380952381,0.0691489361702128,0.122222222222222
7015,36,F,30-39,F30-39,0.575,71.7166666666667,53.6833333333333,125.4,0.571903242955874,42,14,19,5,0.34375,0.5625,0.130434782608696,0.375,2016,413,140,137,47,0.280487804878049,0.444444444444444,0.265957446808511,0.477777777777778
3595,37,F,30-39,F30-39,0.585,89.1166666666667,64.25,153.366666666667,0.581069332753749,58,27,22,7,0.09375,0.15625,0.0434782608695652,0.125,2016,563,246,185,87,0.0191637630662021,0.0238095238095238,0.0159574468085106,0.0333333333333333
1897,33,F,30-39,F30-39,0.585,87.5,61.3,148.8,0.588037634408602,72,29,27,14,0.0886075949367089,0.147058823529412,0,0,2012,549,236,182,85,0.0435540069686411,0.0634920634920635,0.0319148936170213,0.0555555555555556
1349,37,F,30-39,F30-39,0.585,81.4833333333333,56.8,138.283333333333,0.589249126190189,55,19,13,5,0.202898550724638,0.387096774193548,0.1875,0.375,2015,507,204,170,74,0.116724738675958,0.19047619047619,0.0957446808510638,0.177777777777778
4326,30,F,30-39,F30-39,0.585,79.0833333333333,55.0166666666667,134.1,0.589734029331345,67,24,24,11,0.151898734177215,0.294117647058824,0.111111111111111,0.214285714285714,2012,476,181,160,66,0.170731707317073,0.281746031746032,0.148936170212766,0.266666666666667
6069,37,F,30-39,F30-39,0.585,79.7666666666667,55.85,135.616666666667,0.588177460980706,39,15,6,4,0.204081632653061,0.285714285714286,0.25,0.333333333333333,2003,489,189,165,70,0.14808362369338,0.25,0.122340425531915,0.222222222222222
4201,37,F,30-39,F30-39,0.585,73,52.445,125.445,0.581928335126948,64,23,29,10,0.319148936170213,0.452380952380952,0.194444444444444,0.333333333333333,2019,415,141,139,48,0.277003484320557,0.44047619047619,0.26063829787234,0.466666666666667
4164,36,F,30-39,F30-39,0.585,67.7666666666667,48.4333333333333,116.2,0.583189902467011,22,6,4,2,0.551020408163265,0.714285714285714,0.5,0.666666666666667,2003,331,94,116,34,0.423344947735192,0.626984126984127,0.382978723404255,0.622222222222222
1175,37,F,30-39,F30-39,0.585,63.6,44.5666666666667,108.166666666667,0.587981510015408,24,6,7,5,0.529411764705882,0.714285714285714,0.416666666666667,0.375,2004,255,64,90,23,0.555749128919861,0.746031746031746,0.521276595744681,0.744444444444444
2723,37,F,30-39,F30-39,0.585,60.5666666666667,42.3833333333334,102.95,0.588311478063785,34,7,15,4,0.569620253164557,0.794117647058823,0.444444444444444,0.714285714285714,2012,192,29,67,9,0.665505226480836,0.884920634920635,0.643617021276596,0.9
7852,37,F,30-39,F30-39,0.585,61,43.0316666666667,104.031666666667,0.586359922459508,29,6,15,4,0.691489361702128,0.857142857142857,0.583333333333333,0.733333333333333,2019,208,37,73,13,0.637630662020906,0.853174603174603,0.611702127659574,0.855555555555556
4147,33,F,30-39,F30-39,0.585,56.05,39.5166666666667,95.5666666666667,0.586501569584932,15,3,10,3,0.779411764705882,0.916666666666667,0.615384615384615,0.75,2013,121,18,44,8,0.789198606271777,0.928571428571429,0.765957446808511,0.911111111111111
6678,34,F,30-39,F30-39,0.595,88.8,61.1666666666667,149.966666666667,0.592131584796622,77,35,27,15,0.16304347826087,0.222222222222222,0.129032258064516,0.210526315789474,2017,555,241,184,86,0.0331010452961672,0.0436507936507936,0.0212765957446809,0.0444444444444444
1353,33,F,30-39,F30-39,0.595,88.2166666666667,60.1333333333334,148.35,0.594652286259971,59,22,15,7,0.144927536231884,0.290322580645161,0.0625,0.125,2015,546,234,179,83,0.0487804878048781,0.0674603174603175,0.0425531914893617,0.0666666666666667
4742,31,F,30-39,F30-39,0.595,85.7333333333333,58.6666666666667,144.4,0.593721144967682,57,20,14,6,0.173913043478261,0.354838709677419,0.125,0.25,2015,536,226,177,81,0.0662020905923345,0.103174603174603,0.0585106382978723,0.1
3263,39,F,30-39,F30-39,0.595,82.8333333333333,55.4983333333333,138.331666666667,0.598802395209581,43,19,10,6,0.104166666666667,0.0952380952380952,0,0,2008,509,205,171,75,0.113240418118467,0.186507936507937,0.0904255319148936,0.166666666666667
2125,35,F,30-39,F30-39,0.595,81.5833333333333,56.2333333333333,137.816666666667,0.591970008465353,44,13,11,5,0.153846153846154,0.235294117647059,0,0,2005,503,200,167,71,0.123693379790941,0.206349206349206,0.111702127659574,0.211111111111111
1350,34,F,30-39,F30-39,0.595,80.0833333333333,55,135.083333333333,0.59284392350401,68,28,23,12,0.260869565217391,0.355555555555556,0.225806451612903,0.315789473684211,2017,485,186,162,67,0.155052264808362,0.261904761904762,0.138297872340426,0.255555555555556
9627,37,F,30-39,F30-39,0.595,80.0333333333333,55.4216666666667,135.455,0.590848129144981,76,29,33,12,0.191489361702128,0.30952380952381,0.0833333333333333,0.2,2019,488,188,164,69,0.149825783972125,0.253968253968254,0.127659574468085,0.233333333333333
2286,38,F,30-39,F30-39,0.595,78.7833333333333,54.5166666666667,133.3,0.591022755688922,65,26,21,10,0.293478260869565,0.422222222222222,0.32258064516129,0.473684210526316,2017,469,176,157,63,0.182926829268293,0.301587301587302,0.164893617021277,0.3
3484,32,F,30-39,F30-39,0.595,73.6666666666667,51.0833333333333,124.75,0.590514362057448,34,8,9,3,0.358490566037736,0.619047619047619,0.357142857142857,0.571428571428571,2002,406,135,136,46,0.292682926829268,0.464285714285714,0.276595744680851,0.488888888888889
7315,34,F,30-39,F30-39,0.595,72.8333333333333,50.6,123.433333333333,0.590062111801242,60,24,27,14,0.259259259259259,0.4,0.181818181818182,0.263157894736842,2014,395,129,133,44,0.31184668989547,0.488095238095238,0.292553191489362,0.511111111111111
1914,39,F,30-39,F30-39,0.595,71.1,47.9,119,0.597478991596639,44,14,19,6,0.352941176470588,0.611111111111111,0.269230769230769,0.5,2013,357,110,122,38,0.378048780487805,0.563492063492063,0.351063829787234,0.577777777777778
4721,32,F,30-39,F30-39,0.595,67.0666666666667,45.05,112.116666666667,0.598186412962688,45,13,22,7,0.521276595744681,0.69047619047619,0.388888888888889,0.533333333333333,2019,301,80,105,29,0.475609756097561,0.682539682539683,0.441489361702128,0.677777777777778
2728,32,F,30-39,F30-39,0.595,67.4,45.3366666666667,112.736666666667,0.597853404689394,26,9,7,3,0.458333333333333,0.571428571428571,0.3,0.5,2008,306,83,108,30,0.466898954703833,0.670634920634921,0.425531914893617,0.666666666666667
9895,30,F,30-39,F30-39,0.595,61.9,42.6166666666667,104.516666666667,0.59225003986605,15,3,3,1,0.693877551020408,0.857142857142857,0.625,0.833333333333333,2003,212,40,74,14,0.630662020905923,0.841269841269841,0.606382978723404,0.844444444444444
2442,36,F,30-39,F30-39,0.595,61.75,42.1666666666667,103.916666666667,0.594226142742582,3,1,2,1,0.75,0.857142857142857,0,0,2006,205,35,72,12,0.642857142857143,0.861111111111111,0.617021276595745,0.866666666666667
7333,38,F,30-39,F30-39,0.595,61.0666666666666,42.3833333333334,103.45,0.590301272756565,37,10,19,8,0.54320987654321,0.75,0.424242424242424,0.578947368421053,2014,200,32,70,11,0.651567944250871,0.873015873015873,0.627659574468085,0.877777777777778
6824,37,F,30-39,F30-39,0.605,83.5833333333333,54.3166666666666,137.9,0.606115542663766,34,14,7,6,0.170731707317073,0.222222222222222,0.222222222222222,0.25,2007,505,202,168,72,0.120209059233449,0.198412698412698,0.106382978723404,0.2
7092,32,F,30-39,F30-39,0.605,83.3333333333333,55.1666666666667,138.5,0.601684717208183,46,16,13,6,0.132075471698113,0.238095238095238,0.0714285714285714,0.142857142857143,2002,511,207,172,76,0.109756097560976,0.178571428571429,0.0851063829787234,0.155555555555556
1786,32,F,30-39,F30-39,0.605,81.8333333333333,53.3833333333333,135.216666666667,0.605201528411192,68,25,25,12,0.139240506329114,0.264705882352941,0.0740740740740741,0.142857142857143,2012,486,187,163,68,0.153310104529617,0.257936507936508,0.132978723404255,0.244444444444444
1405,38,F,30-39,F30-39,0.605,80,52.05,132.05,0.605831124574025,71,34,31,17,0.123456790123457,0.15,0.0606060606060606,0.105263157894737,2014,458,169,155,61,0.202090592334495,0.329365079365079,0.175531914893617,0.322222222222222
3390,38,F,30-39,F30-39,0.605,80.9166666666667,53,133.916666666667,0.604231487243311,46,18,21,6,0.28125,0.4375,0.0869565217391304,0.25,2016,474,180,159,65,0.174216027874564,0.285714285714286,0.154255319148936,0.277777777777778
5169,36,F,30-39,F30-39,0.605,77.1833333333333,49.45,126.633333333333,0.609502500658068,65,27,29,15,0.197530864197531,0.3,0.121212121212121,0.210526315789474,2014,423,145,141,50,0.263066202090592,0.420634920634921,0.25,0.444444444444444
2500,36,F,30-39,F30-39,0.605,77.3833333333333,49.9166666666667,127.3,0.607881644409531,33,16,9,3,0.195121951219512,0.238095238095238,0.181818181818182,0.25,2010,428,150,143,52,0.254355400696864,0.404761904761905,0.23936170212766,0.422222222222222
4019,31,F,30-39,F30-39,0.605,77.0666666666667,50.165,127.231666666667,0.605719226083653,46,18,10,3,0.178571428571429,0.333333333333333,0.166666666666667,0.4,2011,427,149,142,51,0.25609756097561,0.408730158730159,0.24468085106383,0.433333333333333
2847,39,F,30-39,F30-39,0.605,72.6,48.0166666666667,120.616666666667,0.601906867486527,34,8,8,3,0.346153846153846,0.529411764705882,0.272727272727273,0.4,2005,373,118,128,41,0.350174216027875,0.531746031746032,0.319148936170213,0.544444444444444
1478,35,F,30-39,F30-39,0.605,68.3833333333333,44.65,113.033333333333,0.604983780595695,26,6,7,2,0.509433962264151,0.714285714285714,0.5,0.714285714285714,2002,308,85,110,32,0.463414634146341,0.662698412698413,0.414893617021277,0.644444444444444
9146,36,F,30-39,F30-39,0.605,62.4666666666667,40.65,103.116666666667,0.605786326167771,24,5,13,4,0.647058823529412,0.861111111111111,0.5,0.666666666666667,2013,195,30,69,10,0.660278745644599,0.876984126984127,0.632978723404255,0.888888888888889
2493,39,F,30-39,F30-39,0.605,56.1333333333333,36.0333333333333,92.1666666666667,0.609041591320073,11,1,2,1,0.784313725490196,0.952380952380952,0.833333333333333,0.875,2004,91,10,32,5,0.841463414634146,0.96031746031746,0.829787234042553,0.944444444444444
2691,35,F,30-39,F30-39,0.605,54.8333333333333,35.3166666666667,90.15,0.608245516731374,15,3,5,2,0.810126582278481,0.911764705882353,0.814814814814815,0.857142857142857,2012,75,8,25,4,0.869337979094077,0.968253968253968,0.867021276595745,0.955555555555556
5195,31,F,30-39,F30-39,0.605,49.9833333333333,32.25,82.2333333333333,0.607823267126064,5,1,3,1,0.939759036144578,0.972222222222222,0.903225806451613,0.923076923076923,2018,37,1,11,1,0.935540069686411,0.996031746031746,0.941489361702128,0.988888888888889
9469,31,F,30-39,F30-39,0.615,87.1333333333333,55.4666666666667,142.6,0.611033193080879,60,28,26,12,0.117647058823529,0.222222222222222,0,0,2013,530,221,176,80,0.0766550522648084,0.123015873015873,0.0638297872340425,0.111111111111111
3345,35,F,30-39,F30-39,0.615,65.3,41,106.3,0.614299153339605,23,5,6,4,0.549019607843137,0.761904761904762,0.5,0.5,2004,234,51,81,19,0.592334494773519,0.797619047619048,0.569148936170213,0.788888888888889
8648,30,F,30-39,F30-39,0.615,66.0333333333333,41.5166666666667,107.55,0.613977994731133,45,13,17,5,0.430379746835443,0.617647058823529,0.37037037037037,0.642857142857143,2012,249,59,88,21,0.566202090592335,0.765873015873016,0.531914893617021,0.766666666666667
9113,30,F,30-39,F30-39,0.615,84.9,53.0333333333333,137.933333333333,0.615514741420976,45,15,12,5,0.150943396226415,0.285714285714286,0.142857142857143,0.285714285714286,2002,506,203,169,73,0.118466898954704,0.194444444444444,0.101063829787234,0.188888888888889
5932,34,F,30-39,F30-39,0.615,81.1,50.6666666666667,131.766666666667,0.61548191247154,30,12,6,5,0.268292682926829,0.333333333333333,0.333333333333333,0.375,2007,457,168,154,60,0.20383275261324,0.333333333333333,0.180851063829787,0.333333333333333
3646,35,F,30-39,F30-39,0.615,81.25,50.9833333333333,132.233333333333,0.614444164355937,57,25,24,10,0.161764705882353,0.305555555555556,0.0769230769230769,0.166666666666667,2013,460,171,156,62,0.198606271777003,0.321428571428571,0.170212765957447,0.311111111111111
8580,33,F,30-39,F30-39,0.615,79.9666666666667,49.9116666666667,129.878333333333,0.615704441336122,61,23,27,10,0.265060240963855,0.361111111111111,0.129032258064516,0.230769230769231,2018,446,162,150,58,0.222996515679443,0.357142857142857,0.202127659574468,0.355555555555556
8593,31,F,30-39,F30-39,0.615,80.3,50.6166666666667,130.916666666667,0.613367281985996,56,24,23,9,0.176470588235294,0.333333333333333,0.115384615384615,0.25,2013,452,165,153,59,0.212543554006969,0.345238095238095,0.186170212765957,0.344444444444444
6429,33,F,30-39,F30-39,0.615,79.2666666666667,50.15,129.416666666667,0.61249195106246,38,11,10,4,0.283018867924528,0.476190476190476,0.285714285714286,0.428571428571429,2002,442,159,149,57,0.229965156794425,0.369047619047619,0.207446808510638,0.366666666666667
5757,38,F,30-39,F30-39,0.615,78.5833333333333,49.9833333333333,128.566666666667,0.61122634171636,63,22,23,10,0.20253164556962,0.352941176470588,0.148148148148148,0.285714285714286,2012,437,156,146,54,0.238675958188153,0.380952380952381,0.223404255319149,0.4
1483,39,F,30-39,F30-39,0.615,78.1666666666667,49.825,127.991666666667,0.610716843544502,35,17,11,4,0.146341463414634,0.19047619047619,0,0,2010,432,152,145,53,0.247386759581882,0.396825396825397,0.228723404255319,0.411111111111111
3639,37,F,30-39,F30-39,0.615,77.7,48.5333333333333,126.233333333333,0.615526802218115,55,20,19,9,0.402173913043478,0.533333333333333,0.387096774193548,0.526315789473684,2017,421,143,140,49,0.266550522648084,0.432539682539683,0.25531914893617,0.455555555555556
8209,35,F,30-39,F30-39,0.615,74.7,46.7333333333333,121.433333333333,0.615152346966786,49,16,17,7,0.467391304347826,0.644444444444444,0.451612903225806,0.631578947368421,2017,382,123,130,42,0.334494773519164,0.511904761904762,0.308510638297872,0.533333333333333
3401,34,F,30-39,F30-39,0.615,70.8666666666667,44.7233333333333,115.59,0.613086483836549,41,12,20,5,0.506024096385542,0.666666666666667,0.354838709677419,0.615384615384615,2018,324,92,115,33,0.435540069686411,0.634920634920635,0.388297872340426,0.633333333333333
5176,36,F,30-39,F30-39,0.615,71.3833333333333,45.15,116.533333333333,0.612557208237986,54,17,20,7,0.316455696202532,0.5,0.259259259259259,0.5,2012,334,97,118,36,0.418118466898955,0.615079365079365,0.372340425531915,0.6
6383,32,F,30-39,F30-39,0.615,68.65,43.405,112.055,0.612645575833296,25,9,8,2,0.390243902439024,0.571428571428571,0.272727272727273,0.5,2010,298,78,103,28,0.480836236933798,0.69047619047619,0.452127659574468,0.688888888888889
5925,33,F,30-39,F30-39,0.615,68.1166666666667,42.2166666666667,110.333333333333,0.617371601208459,22,3,5,1,0.584905660377358,0.857142857142857,0.642857142857143,0.857142857142857,2002,275,71,98,27,0.520905923344948,0.718253968253968,0.478723404255319,0.7
1674,32,F,30-39,F30-39,0.615,67.3333333333333,41.3333333333333,108.666666666667,0.619631901840491,47,16,23,11,0.419753086419753,0.6,0.303030303030303,0.421052631578947,2014,257,65,92,24,0.552264808362369,0.742063492063492,0.51063829787234,0.733333333333333
7126,37,F,30-39,F30-39,0.615,66.6333333333333,41.35,107.983333333333,0.617070535576478,35,8,12,5,0.619565217391304,0.822222222222222,0.612903225806452,0.736842105263158,2017,253,62,89,22,0.559233449477352,0.753968253968254,0.526595744680851,0.755555555555556
1965,36,F,30-39,F30-39,0.615,65.2833333333333,40.6166666666667,105.9,0.616462071136292,22,4,5,3,0.568627450980392,0.80952380952381,0.583333333333333,0.625,2004,230,49,80,18,0.599303135888502,0.805555555555556,0.574468085106383,0.8
1010,35,F,30-39,F30-39,0.615,65.1666666666667,40.6666666666667,105.833333333333,0.615748031496063,41,13,20,9,0.493827160493827,0.675,0.393939393939394,0.526315789473684,2014,229,48,79,17,0.601045296167247,0.80952380952381,0.579787234042553,0.811111111111111
5378,36,F,30-39,F30-39,0.615,64.0166666666667,40.5333333333333,104.55,0.612306711302407,31,5,9,2,0.66304347826087,0.888888888888889,0.709677419354839,0.894736842105263,2017,214,41,75,15,0.627177700348432,0.837301587301587,0.601063829787234,0.833333333333333
5459,34,F,30-39,F30-39,0.615,57.0166666666667,35.3066666666667,92.3233333333333,0.617575910748457,16,3,9,3,0.829787234042553,0.928571428571429,0.75,0.8,2019,93,11,33,6,0.837979094076655,0.956349206349206,0.824468085106383,0.933333333333333
4419,34,F,30-39,F30-39,0.615,54.8833333333333,34.73,89.6133333333333,0.612446064573724,13,2,8,2,0.843373493975904,0.944444444444444,0.741935483870968,0.846153846153846,2018,72,7,23,3,0.874564459930314,0.972222222222222,0.877659574468085,0.966666666666667
3266,30,F,30-39,F30-39,0.615,54.5666666666667,33.6833333333333,88.25,0.618319169027384,7,1,3,1,0.898550724637681,0.967741935483871,0.8125,0.875,2015,62,4,18,2,0.89198606271777,0.984126984126984,0.904255319148936,0.977777777777778
2663,36,F,30-39,F30-39,0.625,67,39.7333333333333,106.733333333333,0.627732667083073,44,15,21,10,0.45679012345679,0.625,0.363636363636364,0.473684210526316,2014,238,54,82,20,0.585365853658537,0.785714285714286,0.563829787234043,0.777777777777778
9035,34,F,30-39,F30-39,0.625,87,51.5833333333333,138.583333333333,0.627781118460613,74,37,32,18,0.0864197530864197,0.075,0.0303030303030303,0.0526315789473684,2014,512,208,173,77,0.10801393728223,0.174603174603175,0.0797872340425532,0.144444444444444
2557,38,F,30-39,F30-39,0.625,87,51.9166666666667,138.916666666667,0.62627474505099,35,15,8,7,0.146341463414634,0.166666666666667,0.111111111111111,0.125,2007,515,210,174,78,0.102787456445993,0.166666666666667,0.074468085106383,0.133333333333333
3290,33,F,30-39,F30-39,0.625,80.6666666666667,48.6333333333333,129.3,0.623872131992782,68,31,30,16,0.160493827160494,0.225,0.0909090909090909,0.157894736842105,2014,441,158,148,56,0.231707317073171,0.373015873015873,0.212765957446809,0.377777777777778
8588,31,F,30-39,F30-39,0.625,77.4333333333333,47.105,124.538333333333,0.62176304484563,55,20,26,9,0.337349397590361,0.444444444444444,0.161290322580645,0.307692307692308,2018,404,133,135,45,0.29616724738676,0.472222222222222,0.281914893617021,0.5
2987,39,F,30-39,F30-39,0.625,76.5,45.85,122.35,0.625255414793625,33,11,10,7,0.352941176470588,0.476190476190476,0.166666666666667,0.125,2004,387,125,132,43,0.325783972125436,0.503968253968254,0.297872340425532,0.522222222222222
9575,37,F,30-39,F30-39,0.625,75.15,44.3116666666667,119.461666666667,0.629072087280439,48,17,24,7,0.421686746987952,0.527777777777778,0.225806451612903,0.461538461538462,2018,367,114,125,39,0.360627177700348,0.547619047619048,0.335106382978723,0.566666666666667
4048,38,F,30-39,F30-39,0.625,75.4166666666667,44.9166666666667,120.333333333333,0.626731301939058,47,16,20,7,0.308823529411765,0.555555555555556,0.230769230769231,0.416666666666667,2013,371,116,127,40,0.353658536585366,0.53968253968254,0.324468085106383,0.555555555555556
6749,36,F,30-39,F30-39,0.625,74.1666666666667,44.2216666666667,118.388333333333,0.626469387467797,44,15,21,6,0.469879518072289,0.583333333333333,0.32258064516129,0.538461538461538,2018,352,107,121,37,0.386759581881533,0.575396825396825,0.356382978723404,0.588888888888889
1996,35,F,30-39,F30-39,0.625,72.6666666666667,43.6666666666667,116.333333333333,0.624641833810888,53,16,19,6,0.329113924050633,0.529411764705882,0.296296296296296,0.571428571428571,2012,332,95,117,35,0.421602787456446,0.623015873015873,0.377659574468085,0.611111111111111
8372,36,F,30-39,F30-39,0.625,70.5333333333333,42.4166666666667,112.95,0.624465102552752,30,9,9,6,0.411764705882353,0.571428571428571,0.25,0.25,2004,307,84,109,31,0.465156794425087,0.666666666666667,0.420212765957447,0.655555555555556
7166,39,F,30-39,F30-39,0.625,69.0333333333333,41.0883333333334,110.121666666667,0.626882387662131,42,12,21,6,0.553191489361702,0.714285714285714,0.416666666666667,0.6,2019,272,70,96,26,0.526132404181185,0.722222222222222,0.48936170212766,0.711111111111111
7900,37,F,30-39,F30-39,0.625,68.25,41.2,109.45,0.623572407492005,32,9,15,3,0.5,0.71875,0.347826086956522,0.625,2016,268,68,95,25,0.533101045296167,0.73015873015873,0.49468085106383,0.722222222222222
4018,35,F,30-39,F30-39,0.625,58.5833333333334,34.9658333333333,93.5491666666667,0.626230413597128,14,1,8,1,0.82051282051282,0.972222222222222,0.666666666666667,0.9,2020,105,14,39,7,0.817073170731707,0.944444444444444,0.792553191489362,0.922222222222222
2820,31,F,30-39,F30-39,0.635,85.4166666666667,48.2666666666667,133.683333333333,0.638947762124423,66,27,22,11,0.282608695652174,0.4,0.290322580645161,0.421052631578947,2017,472,178,158,64,0.177700348432056,0.293650793650794,0.159574468085106,0.288888888888889
5928,31,F,30-39,F30-39,0.635,67.2,38.4,105.6,0.636363636363636,34,7,11,4,0.630434782608696,0.844444444444444,0.645161290322581,0.789473684210526,2017,226,46,77,16,0.606271777003484,0.817460317460317,0.590425531914894,0.822222222222222
7685,45,F,40-49,F40-49,0.555,78.05,63.5483333333333,141.598333333333,0.55120705281371,80,32,18,7,0.148936170212766,0.238095238095238,0.28,0.416666666666667,2019,526,217,91,32,0.0836236933797909,0.138888888888889,0.099009900990099,0.157894736842105
8183,42,F,40-49,F40-49,0.565,83.05,64.4666666666667,147.516666666667,0.562987233081008,44,18,13,3,0.102040816326531,0.142857142857143,0.0714285714285714,0.25,2003,543,231,96,35,0.054006968641115,0.0833333333333333,0.0495049504950495,0.0789473684210526
8541,47,F,40-49,F40-49,0.565,73.75,56.0833333333333,129.833333333333,0.56803594351733,55,22,13,8,0.191176470588235,0.361111111111111,0.222222222222222,0.307692307692308,2013,445,161,70,20,0.224738675958188,0.361111111111111,0.306930693069307,0.473684210526316
1658,47,F,40-49,F40-49,0.575,88.2,66.2783333333334,154.478333333333,0.570953855448984,78,32,20,7,0.0602409638554217,0.111111111111111,0.0909090909090909,0.222222222222222,2018,569,250,101,38,0.00871080139372822,0.00793650793650794,0,0
1961,42,F,40-49,F40-49,0.575,66.2166666666667,49.3833333333333,115.6,0.572808535178777,37,11,8,2,0.463768115942029,0.645161290322581,0.529411764705882,0.777777777777778,2015,325,93,46,10,0.433797909407665,0.630952380952381,0.544554455445545,0.736842105263158
7980,46,F,40-49,F40-49,0.585,87.75,62.2,149.95,0.585195065021674,76,34,16,6,0.173913043478261,0.244444444444444,0.272727272727273,0.4,2017,554,240,98,37,0.0348432055749129,0.0476190476190476,0.0297029702970297,0.0263157894736842
3781,42,F,40-49,F40-49,0.585,83,59.07,142.07,0.584219046948687,81,33,19,8,0.138297872340426,0.214285714285714,0.24,0.333333333333333,2019,529,220,93,34,0.078397212543554,0.126984126984127,0.0792079207920792,0.105263157894737
1748,44,F,40-49,F40-49,0.585,79.0166666666667,55.1366666666667,134.153333333333,0.589002633802117,73,27,15,5,0.223404255319149,0.357142857142857,0.4,0.583333333333333,2019,478,182,79,24,0.167247386759582,0.277777777777778,0.217821782178218,0.368421052631579
8075,45,F,40-49,F40-49,0.585,79.7666666666667,55.9916666666667,135.758333333333,0.587563685470505,38,16,8,3,0.208333333333333,0.238095238095238,0.111111111111111,0,2008,491,190,82,26,0.144599303135889,0.246031746031746,0.188118811881188,0.315789473684211
9933,42,F,40-49,F40-49,0.595,88.4833333333333,61.4166666666666,149.9,0.590282410495886,49,18,13,2,0.0754716981132075,0.142857142857143,0,0,2002,552,239,97,36,0.0383275261324042,0.0515873015873016,0.0396039603960396,0.0526315789473684
5971,48,F,40-49,F40-49,0.595,84.3666666666667,57.4666666666667,141.833333333333,0.594829612220916,45,17,11,3,0.117647058823529,0.19047619047619,0.0833333333333333,0,2004,527,218,92,33,0.0818815331010453,0.134920634920635,0.0891089108910891,0.131578947368421
1485,42,F,40-49,F40-49,0.595,83,57.4166666666667,140.416666666667,0.591097922848665,10,6,4,3,0.166666666666667,0,0,0,2006,523,215,89,31,0.0888501742160279,0.146825396825397,0.118811881188119,0.184210526315789
4557,45,F,40-49,F40-49,0.595,81.85,55.7333333333333,137.583333333333,0.594912174439734,52,16,12,5,0.246376811594203,0.483870967741935,0.294117647058824,0.444444444444444,2015,501,198,86,30,0.127177700348432,0.214285714285714,0.148514851485149,0.210526315789474
5384,42,F,40-49,F40-49,0.595,81.1,54.7666666666667,135.866666666667,0.596908734052993,32,13,7,2,0.219512195121951,0.277777777777778,0.125,0,2007,493,192,84,28,0.141114982578397,0.238095238095238,0.168316831683168,0.263157894736842
4653,48,F,40-49,F40-49,0.595,80,54.5116666666667,134.511666666667,0.59474395033888,74,28,16,6,0.212765957446809,0.333333333333333,0.36,0.5,2019,483,184,81,25,0.158536585365854,0.26984126984127,0.198019801980198,0.342105263157895
1871,42,F,40-49,F40-49,0.595,77.3333333333333,52.4833333333333,129.816666666667,0.595711901399409,6,3,2,1,0.5,0.571428571428571,0.5,0.666666666666667,2006,443,160,69,19,0.228222996515679,0.365079365079365,0.316831683168317,0.5
5639,41,F,40-49,F40-49,0.595,74.5833333333333,51.2166666666667,125.8,0.592872284048755,36,9,10,1,0.307692307692308,0.470588235294118,0,0,2005,418,142,64,16,0.271777003484321,0.436507936507937,0.366336633663366,0.578947368421053
2892,40,F,40-49,F40-49,0.595,62.1666666666667,41.5666666666667,103.733333333333,0.599293059125964,26,6,5,2,0.617647058823529,0.833333333333333,0.722222222222222,0.846153846153846,2013,203,33,27,4,0.646341463414634,0.869047619047619,0.732673267326733,0.894736842105263
7971,43,F,40-49,F40-49,0.595,60.8666666666667,41.5833333333334,102.45,0.594110948430128,18,3,7,1,0.647058823529412,0.857142857142857,0.416666666666667,0.666666666666667,2004,187,28,24,3,0.674216027874564,0.888888888888889,0.762376237623762,0.921052631578947
7762,44,F,40-49,F40-49,0.595,51.9333333333333,34.7,86.6333333333333,0.599461331281262,11,2,1,1,0.860759493670886,0.941176470588235,0.933333333333333,0.833333333333333,2012,59,3,8,1,0.897212543554007,0.988095238095238,0.920792079207921,0.973684210526316
7659,42,F,40-49,F40-49,0.605,83.0833333333333,53.4333333333333,136.516666666667,0.608594799169821,51,15,11,4,0.260869565217391,0.516129032258065,0.352941176470588,0.555555555555556,2015,496,195,85,29,0.13588850174216,0.226190476190476,0.158415841584158,0.236842105263158
3442,45,F,40-49,F40-49,0.605,79.8,53.061,132.861,0.600627723711247,57,24,13,6,0.269230769230769,0.333333333333333,0.277777777777778,0.4,2020,465,173,76,23,0.189895470383275,0.313492063492063,0.247524752475248,0.394736842105263
2413,45,F,40-49,F40-49,0.605,77.1666666666667,49.4666666666667,126.633333333333,0.609370887075546,64,27,14,7,0.209876543209877,0.3,0.263157894736842,0.3,2014,423,145,65,17,0.263066202090592,0.420634920634921,0.356435643564356,0.552631578947368
2474,42,F,40-49,F40-49,0.605,77,49.65,126.65,0.607974733517568,66,29,15,8,0.185185185185185,0.275,0.210526315789474,0.2,2014,425,147,66,18,0.259581881533101,0.416666666666667,0.346534653465347,0.526315789473684
