ID,Age,Gender,Age_Group,Category,Ascent,Descent,Finish,PC,Year_Overall_Place,Year_Gender_Place,Year_Age_Place,Year_Category_Place,Year_Overall%,Year_Gender%,Year_Age%,Year_Category%,Year,AT_Place,AT_GenderPlace,AT_AgePlace,AT_CategoryPlace,AT_Overall%,AT_Gender% ,AT_Age%,AT_Category%,Personal Count,Personal Rank,Attempt#,Personal_Average,Distance_From_Average,Good/Poor,Good_PC_Avg,Poor_PC_Avg,Good_Ascent_Avg,Poor_Ascent_Avg,Good_Descent_Avg,Poor_Descent_Avg
2442,40,F,40-49,F40-49,57,39.0283333333333,96.0283333333333,0.593574812989222,11,3,1,1,0.731707317073171,0.857142857142857,0.8,0.666666666666667,2010,255,38,52,4,0.77047704770477,0.924901185770751,0.800766283524904,0.96551724137931,8,3,4,98.3058333333333,-2.2775,Good,0.607664116794663,0.600214333382929,57.8916666666667,60.8291666666667,37.365,40.5258333333333
2442,43,F,40-49,F40-49,61.5833333333333,39.35,100.933333333333,0.610138705416116,21,4,4,1,0.691176470588235,0.888888888888889,0.777777777777778,0.923076923076923,2013,346,60,73,7,0.688568856885689,0.881422924901186,0.720306513409962,0.939655172413793,8,6,7,98.3058333333333,2.6275,Poor,0.607664116794663,0.600214333382929,57.8916666666667,60.8291666666667,37.365,40.5258333333333
2442,37,F,30-39,F30-39,59.9833333333333,39.5333333333333,99.5166666666667,0.602746608608273,12,3,3,2,0.707317073170732,0.833333333333333,0.666666666666667,0.75,2007,320,53,129,30,0.711971197119712,0.895256916996047,0.616071428571429,0.821428571428571,8,5,2,98.3058333333333,1.21083333333331,Poor,0.607664116794663,0.600214333382929,57.8916666666667,60.8291666666667,37.365,40.5258333333333
2442,41,F,40-49,F40-49,60,41.0533333333333,101.053333333333,0.593745876764745,22,5,6,2,0.607142857142857,0.814814814814815,0.6,0.75,2011,350,62,75,8,0.684968496849685,0.877470355731225,0.71264367816092,0.931034482758621,8,7,5,98.3058333333333,2.7475,Poor,0.607664116794663,0.600214333382929,57.8916666666667,60.8291666666667,37.365,40.5258333333333
2442,36,F,30-39,F30-39,61.75,42.1666666666667,103.916666666667,0.594226142742582,3,1,2,1,0.75,0.857142857142857,0,0,2006,407,85,145,38,0.633663366336634,0.83201581027668,0.568452380952381,0.773809523809524,8,8,1,98.3058333333333,5.61083333333332,Poor,0.607664116794663,0.600214333382929,57.8916666666667,60.8291666666667,37.365,40.5258333333333
2438,28,F,20-29,F20-29,63.7,39.6166666666667,103.316666666667,0.616551056622036,35,8,12,2,0.556962025316456,0.764705882352941,0.368421052631579,0.75,2012,397,79,134,27,0.642664266426643,0.843873517786561,0.516245487364621,0.796992481203007,2,1,2,105.569166666667,-2.2525,Good,0.616551056622036,0.6014561080797,63.7,64.85,39.6166666666667,42.9716666666666
2438,27,F,20-29,F20-29,64.85,42.9716666666666,107.821666666667,0.6014561080797,29,9,13,4,0.482142857142857,0.666666666666667,0.434782608695652,0.666666666666667,2011,486,124,159,46,0.562556255625563,0.754940711462451,0.425992779783394,0.654135338345865,2,2,1,105.569166666667,2.25249999999998,Poor,0.616551056622036,0.6014561080797,63.7,64.85,39.6166666666667,42.9716666666666
2344,43,M,40-49,M40-49,61,39.7666666666667,100.766666666667,0.605358914985114,21,19,9,9,0.596153846153846,0.457142857142857,0.1,0,2005,340,282,71,65,0.693969396939694,0.533884297520661,0.727969348659004,0.551724137931034,4,1,3,104.929166666667,-4.16249999999999,Good,0.60019609440215,0.602828639685737,61.05,65.1833333333333,40.675,42.95
2344,40,M,40-49,M40-49,61.1,41.5833333333333,102.683333333333,0.595033273819185,16,16,7,7,0.69811320754717,0.5,0.461538461538462,0.363636363636364,2002,381,309,84,73,0.657065706570657,0.489256198347107,0.67816091954023,0.496551724137931,4,2,1,104.929166666667,-2.24583333333334,Good,0.60019609440215,0.602828639685737,61.05,65.1833333333333,40.675,42.95
2344,41,M,40-49,M40-49,64.3666666666667,42.1333333333333,106.5,0.604381846635368,17,14,4,4,0.653061224489796,0.5,0.714285714285714,0.6,2003,452,344,97,80,0.593159315931593,0.431404958677686,0.628352490421456,0.448275862068966,4,3,2,104.929166666667,1.57083333333333,Poor,0.60019609440215,0.602828639685737,61.05,65.1833333333333,40.675,42.95
2344,44,M,40-49,M40-49,66,43.7666666666667,109.766666666667,0.601275432736107,4,3,1,1,0.666666666666667,0.4,0.75,0,2006,519,378,109,86,0.532853285328533,0.375206611570248,0.582375478927203,0.406896551724138,4,4,4,104.929166666667,4.83749999999999,Poor,0.60019609440215,0.602828639685737,61.05,65.1833333333333,40.675,42.95
2337,25,F,20-29,F20-29,86.3666666666667,52.7666666666667,139.133333333333,0.620747484427408,76,38,12,4,0.0617283950617284,0.05,0,0,2014,936,383,251,113,0.157515751575158,0.243083003952569,0.0938628158844765,0.150375939849624,2,1,2,145.875,-6.74166666666667,Good,0.620747484427408,0.579447417276401,86.3666666666667,88.4333333333333,52.7666666666667,64.1833333333333
2337,24,F,20-29,F20-29,88.4333333333333,64.1833333333333,152.616666666667,0.579447417276401,62,30,13,6,0.0882352941176471,0.138888888888889,0,0,2013,1013,440,263,124,0.0882088208820882,0.128458498023715,0.0469314079422383,0.0601503759398496,2,2,1,145.875,6.74166666666667,Poor,0.620747484427408,0.579447417276401,86.3666666666667,88.4333333333333,52.7666666666667,64.1833333333333
2310,40,M,40-49,M40-49,73.1666666666667,46.9,120.066666666667,0.609383675735702,58,40,11,8,0.265822784810127,0.111111111111111,0.266666666666667,0.111111111111111,2012,681,460,145,105,0.387038703870387,0.239669421487603,0.444444444444444,0.275862068965517,2,1,1,135.708333333333,-15.6416666666667,Good,0.609383675735702,0.567118158793084,73.1666666666667,85.8333333333333,46.9,65.5166666666667
2310,42,M,40-49,M40-49,85.8333333333333,65.5166666666667,151.35,0.567118158793084,80,40,19,9,0.0123456790123457,0.024390243902439,0,0,2014,1010,572,233,138,0.0909090909090909,0.0545454545454545,0.10727969348659,0.0482758620689655,2,2,2,135.708333333333,15.6416666666667,Poor,0.609383675735702,0.567118158793084,73.1666666666667,85.8333333333333,46.9,65.5166666666667
2294,43,M,40-49,M40-49,53.1666666666667,33.7166666666667,86.8833333333333,0.611931709188567,11,11,2,2,0.864197530864197,0.731707317073171,0.894736842105263,0.777777777777778,2014,117,112,26,25,0.894689468946895,0.814876033057851,0.900383141762452,0.827586206896552,4,1,4,91.4554166666667,-4.57208333333335,Good,0.604549044331982,0.603930683024274,52.575,57.9416666666667,34.3916666666667,38.0025
2294,42,M,40-49,M40-49,51.9833333333333,35.0666666666667,87.05,0.597166379475397,7,7,1,1,0.897058823529412,0.78125,0.944444444444444,0.8,2013,119,114,27,26,0.892889288928893,0.811570247933884,0.896551724137931,0.820689655172414,4,2,3,91.4554166666667,-4.40541666666667,Good,0.604549044331982,0.603930683024274,52.575,57.9416666666667,34.3916666666667,38.0025
2294,41,M,40-49,M40-49,55.3,36.2,91.5,0.604371584699454,19,16,3,2,0.759493670886076,0.644444444444444,0.8,0.777777777777778,2012,180,163,39,38,0.837983798379838,0.730578512396694,0.850574712643678,0.737931034482759,4,3,2,91.4554166666667,0.0445833333333212,Poor,0.604549044331982,0.603930683024274,52.575,57.9416666666667,34.3916666666667,38.0025
2294,40,M,40-49,M40-49,60.5833333333333,39.805,100.388333333333,0.603489781349094,20,16,4,3,0.642857142857143,0.448275862068966,0.733333333333333,0.571428571428571,2011,335,277,68,62,0.698469846984698,0.542148760330578,0.739463601532567,0.572413793103448,4,4,1,91.4554166666667,8.93291666666667,Poor,0.604549044331982,0.603930683024274,52.575,57.9416666666667,34.3916666666667,38.0025
2277,54,M,50-59,M50-59,79.5,53.6833333333333,133.183333333333,0.59692153672882,40,28,4,4,0.245283018867925,0.125,0.333333333333333,0.2,2002,860,529,99,68,0.225922592259226,0.125619834710744,0.361290322580645,0.209302325581395,2,1,1,135.191666666667,-2.00833333333333,Good,0.59692153672882,0.595845481049563,79.5,81.75,53.6833333333333,55.45
2277,57,M,50-59,M50-59,81.75,55.45,137.2,0.595845481049563,43,31,9,7,0.173076923076923,0.114285714285714,0.25,0.125,2005,905,546,110,74,0.185418541854185,0.0975206611570248,0.290322580645161,0.13953488372093,2,2,2,135.191666666667,2.00833333333333,Poor,0.59692153672882,0.595845481049563,79.5,81.75,53.6833333333333,55.45
2275,41,M,40-49,M40-49,47.9166666666667,31.0466666666667,78.9633333333333,0.606821731605386,3,3,1,1,0.946428571428571,0.896551724137931,0.933333333333333,0.857142857142857,2011,40,40,5,5,0.963996399639964,0.933884297520661,0.980842911877395,0.96551724137931,2,2,2,78.915,0.048333333333332,Poor,0.589814032121724,0.606821731605386,46.5166666666667,47.9166666666667,32.35,31.0466666666667
